timestamp,reqType,service,rt,numberOfReqs 
1422302446619,local,downloadVideo,1236,1
1422302446620,local,getVideoResource,2468,1
1422302453117,local,scaleVideo,42301,1
1422302455969,local,transcodeVideo,2851,1
1422302456918,local,bitDepthReduction,948,1
1422302456919,local,videoProvisioner,51679,1
1422302459341,local,checkIfAvailable,9200,1
1422302469523,local,scaleVideo,48219,1
1422302473007,local,downloadVideo,13665,1
1422302473007,local,getVideoResource,22868,1
1422302475821,local,transcodeVideo,6297,1
1422302478789,local,bitDepthReduction,2967,1
1422302478790,local,videoProvisioner,58584,1
1422302489968,local,scaleVideo,60510,1
1422302498009,local,bitDepthReduction,7597,1
1422302498010,local,videoProvisioner,71817,1
1422302506015,local,scaleVideo,59395,1
1422302506259,local,transcodeVideo,243,1
1422302507795,local,scaleVideo,34787,1
1422302508471,local,transcodeVideo,675,1
1422302513291,local,bitDepthReduction,4819,1
1422302514027,local,checkIfSubtitlesAvailable,728,1
1422302514265,local,bitDepthReduction,8005,1
1422302514265,local,videoProvisioner,70113,1
1422302514779,local,checkIfSubtitlesExists,751,1
1422302515539,local,getDefaultSubtitle,760,1
1422302516331,local,translateSubtitleToLanguage,792,1
1422302516331,local,getSubtitles,3039,1
1422302517151,local,applySubtitles,819,1
1422302517151,local,videoProvisioner,67013,1
1422302611587,local,checkIfAvailable,1187,1
1422302613391,local,downloadVideo,1803,1
1422302613391,local,getVideoResource,2991,1
1422302628159,local,checkIfAvailable,592,1
1422302630113,local,downloadVideo,1953,1
1422302630114,local,getVideoResource,2548,1
1422302637010,local,scaleVideo,23618,1
1422302638150,local,transcodeVideo,1139,1
1422302642047,local,bitDepthReduction,3896,1
1422302642048,local,videoProvisioner,31648,1
1422302656303,local,scaleVideo,26188,1
1422302656379,local,transcodeVideo,75,1
1422302657279,local,bitDepthReduction,900,1
1422302657279,local,videoProvisioner,29714,1
1422302704927,local,checkIfAvailable,120,1
1422302705931,local,downloadVideo,1004,1
1422302705931,local,getVideoResource,1124,1
1422302731039,local,scaleVideo,25107,1
1422302731855,local,transcodeVideo,816,1
1422302732487,local,bitDepthReduction,631,1
1422302732490,local,videoProvisioner,27684,1
1422302839155,local,checkIfAvailable,1075,1
1422302839227,local,downloadVideo,72,1
1422302839227,local,getVideoResource,1148,1
1422302863575,local,scaleVideo,24347,1
1422302864727,local,transcodeVideo,1152,1
1422302866327,local,bitDepthReduction,1600,1
1422302866327,local,videoProvisioner,28248,1
1422302899447,local,checkIfAvailable,602,1
1422302900499,local,downloadVideo,1052,1
1422302900499,local,getVideoResource,1654,1
1422302981551,local,scaleVideo,81051,1
1422302981603,local,transcodeVideo,52,1
1422302982555,local,bitDepthReduction,952,1
