timestamp,service,rt,selfletID,numberOfReqs 
1425129585097,videoProvisioner,27334,6, 1
1425129588407,videoProvisioner,70664,12, 1
1425129589861,videoProvisioner,77120,11, 1
1425129592670,videoProvisioner,102441,11, 1
1425129594225,videoProvisioner,31460,13, 1
1425129594476,videoProvisioner,21706,10, 1
1425129602798,videoProvisioner,25026,7, 1
1425129606609,videoProvisioner,31337,4, 1
1425129611522,videoProvisioner,28746,20, 1
1425129613277,videoProvisioner,25500,20, 1
1425129613478,videoProvisioner,48212,5, 1
1425129616235,videoProvisioner,30958,3, 1
1425129620597,videoProvisioner,30318,7, 1
1425129625209,videoProvisioner,27427,3, 1
1425129633633,videoProvisioner,33350,4, 1
1425129635989,videoProvisioner,30703,8, 1
1425129637744,videoProvisioner,29957,4, 1
1425129638547,videoProvisioner,58273,11, 1
1425129645465,videoProvisioner,27672,10, 1
1425129648774,videoProvisioner,28481,12, 1
1425129649275,videoProvisioner,33984,5, 1
1425129651030,videoProvisioner,28235,18, 1
1425129654440,videoProvisioner,29143,6, 1
1425129657649,videoProvisioner,29852,5, 1
1425129657850,videoProvisioner,22549,9, 1
1425129658502,videoProvisioner,28203,17, 1
1425129662061,videoProvisioner,194344,11, 1
1425129662212,videoProvisioner,24410,6, 1
1425129662463,videoProvisioner,192245,11, 1
1425129664117,videoProvisioner,13809,8, 1
1425129671788,videoProvisioner,79008,12, 1
1425129673743,videoProvisioner,40944,11, 1
1425129676000,videoProvisioner,73215,8, 1
1425129678306,videoProvisioner,30499,13, 1
1425129680362,videoProvisioner,37558,3, 1
1425129686829,videoProvisioner,24015,9, 1
