timestamp,reqType,service,rt,numberOfReqs 
1422014463625,local,getVideoResource,874,1
1422014481700,local,scaleVideo,18075,1
1422014482136,local,transcodeVideo,435,1
1422014482416,local,bitDepthReduction,279,1
1422014482416,local,videoProvisioner,19665,1
1422001953419,local,checkIfAvailable,156,1
1422001954994,local,downloadVideo,1571,1
1422001954995,local,getVideoResource,1733,1
1422001967061,local,scaleVideo,12065,1
1422001967101,local,transcodeVideo,39,1
1422001970145,local,bitDepthReduction,3043,1
1422001970146,local,videoProvisioner,16885,1
1422002186070,local,checkIfAvailable,2801,1
1422002187141,local,downloadVideo,1070,1
1422002187142,local,getVideoResource,3873,1
1422002208481,local,scaleVideo,21338,1
1422002209437,local,transcodeVideo,955,1
1422002213082,local,bitDepthReduction,3643,1
1422002213082,local,videoProvisioner,29814,1
1422002415329,local,checkIfAvailable,978,1
1422002415865,local,downloadVideo,535,1
1422002415866,local,getVideoResource,1516,1
1422002438957,local,scaleVideo,23090,1
1422002440193,local,transcodeVideo,1235,1
1422002440301,local,bitDepthReduction,107,1
1422002440302,local,videoProvisioner,25953,1
1422002579945,local,checkIfAvailable,5571,1
1422002580077,local,downloadVideo,131,1
1422002580078,local,getVideoResource,5704,1
1422002592637,local,scaleVideo,12558,1
1422002592877,local,transcodeVideo,239,1
1422002593366,local,bitDepthReduction,488,1
1422002593366,local,videoProvisioner,18992,1
1422002971697,local,checkIfAvailable,1169,1
1422002972945,local,downloadVideo,1247,1
1422002972946,local,getVideoResource,2419,1
1422002996797,local,scaleVideo,23851,1
1422002997757,local,transcodeVideo,959,1
1422002997965,local,bitDepthReduction,207,1
1422002997966,local,videoProvisioner,27439,1
1422003051873,local,checkIfAvailable,1357,1
1422003053977,local,downloadVideo,2103,1
1422003053978,local,getVideoResource,3463,1
1422003077574,local,scaleVideo,23595,1
1422003078533,local,transcodeVideo,959,1
1422003079153,local,bitDepthReduction,619,1
1422003079154,local,videoProvisioner,28639,1
1422003084489,local,checkIfAvailable,1959,1
1422003090249,local,downloadVideo,5759,1
1422003090251,local,getVideoResource,7722,1
1422003113357,local,scaleVideo,23106,1
1422003113746,local,transcodeVideo,388,1
1422003114089,local,bitDepthReduction,343,1
1422003114090,local,videoProvisioner,31561,1
1422003386270,local,checkIfAvailable,1653,1
1422003387141,local,downloadVideo,871,1
1422003387142,local,getVideoResource,2525,1
1422003411245,local,scaleVideo,24102,1
1422003411873,local,transcodeVideo,627,1
1422003412301,local,bitDepthReduction,427,1
1422003412317,local,checkIfSubtitlesAvailable,14,1
1422003414685,local,checkIfSubtitlesExists,2367,1
1422003414686,local,getSubtitles,2384,1
1422003415217,local,applySubtitles,530,1
1422003415218,local,videoProvisioner,30602,1
1422003423817,local,checkIfAvailable,613,1
1422003426821,local,downloadVideo,3003,1
1422003426822,local,getVideoResource,3619,1
1422003435377,local,scaleVideo,8554,1
1422003437550,local,transcodeVideo,2172,1
1422003440745,local,bitDepthReduction,3195,1
1422003440746,local,videoProvisioner,17543,1
1422003954453,local,checkIfAvailable,2087,1
1422003957165,local,downloadVideo,2711,1
1422003957167,local,getVideoResource,4801,1
1422003985030,local,scaleVideo,27862,1
1422003985045,local,transcodeVideo,15,1
1422003985781,local,bitDepthReduction,735,1
1422003985783,local,videoProvisioner,33418,1
1422004060242,local,checkIfAvailable,324,1
1422004061794,local,downloadVideo,1552,1
1422004061794,local,getVideoResource,1876,1
1422004084897,local,scaleVideo,23102,1
1422004085129,local,transcodeVideo,231,1
1422004086582,local,bitDepthReduction,1452,1
1422004087629,local,checkIfSubtitlesAvailable,1046,1
1422004091389,local,checkIfSubtitlesExists,3759,1
1422004093065,local,getDefaultSubtitle,1675,1
1422004093066,local,getSubtitles,6484,1
1422004093161,local,applySubtitles,94,1
1422004093162,local,videoProvisioner,33244,1
1422004156341,local,checkIfAvailable,1376,1
1422004160637,local,downloadVideo,4295,1
1422004160638,local,getVideoResource,5673,1
1422004180225,local,scaleVideo,19586,1
1422004181606,local,transcodeVideo,1380,1
1422004183905,local,bitDepthReduction,2299,1
1422004183906,local,videoProvisioner,28941,1
1422004195269,local,checkIfAvailable,284,1
1422004196249,local,downloadVideo,979,1
1422004196250,local,getVideoResource,1266,1
1422004220857,local,scaleVideo,24603,1
1422004222049,local,transcodeVideo,1191,1
1422004225517,local,bitDepthReduction,3467,1
1422004225518,local,videoProvisioner,30534,1
1422004466033,local,checkIfAvailable,911,1
1422004469517,local,downloadVideo,3483,1
1422004469518,local,getVideoResource,4397,1
1422004482577,local,scaleVideo,13059,1
1422004485894,local,transcodeVideo,3316,1
1422004486889,local,bitDepthReduction,995,1
1422004487329,local,checkIfSubtitlesAvailable,438,1
1422004491818,local,checkIfSubtitlesExists,4488,1
1422004492537,local,getDefaultSubtitle,719,1
1422004492538,local,getSubtitles,5648,1
1422004492789,local,applySubtitles,250,1
1422004492790,local,videoProvisioner,27669,1
1422004673185,local,checkIfAvailable,465,1
1422004673665,local,downloadVideo,479,1
1422004673666,local,getVideoResource,947,1
1422004692001,local,scaleVideo,18334,1
1422004695265,local,transcodeVideo,3263,1
1422004695561,local,bitDepthReduction,295,1
1422004695562,local,videoProvisioner,22843,1
1422004889261,local,checkIfAvailable,1439,1
1422004889262,local,getVideoResource,1440,1
1422004917133,local,scaleVideo,27870,1
1422004917885,local,transcodeVideo,751,1
1422004920549,local,bitDepthReduction,2663,1
1422004920550,local,videoProvisioner,32728,1
1422004951253,local,checkIfAvailable,3403,1
1422004951793,local,downloadVideo,539,1
1422004951794,local,getVideoResource,3944,1
1422004976641,local,scaleVideo,24846,1
1422004977241,local,transcodeVideo,599,1
1422004977645,local,bitDepthReduction,403,1
1422004977646,local,videoProvisioner,29797,1
1422005311529,local,checkIfAvailable,1001,1
1422005311957,local,downloadVideo,427,1
1422005311958,local,getVideoResource,1430,1
1422005331545,local,scaleVideo,19586,1
1422005331733,local,transcodeVideo,187,1
1422005332157,local,bitDepthReduction,423,1
1422005332158,local,videoProvisioner,21631,1
1422005364993,local,checkIfAvailable,1940,1
1422005366090,local,downloadVideo,1095,1
1422005366090,local,getVideoResource,3038,1
1422005388429,local,scaleVideo,22338,1
1422005390429,local,transcodeVideo,1999,1
1422005390949,local,bitDepthReduction,519,1
1422005390969,local,checkIfSubtitlesAvailable,18,1
1422005392085,local,checkIfSubtitlesExists,1115,1
1422005392137,local,getDefaultSubtitle,51,1
1422005392138,local,getSubtitles,1188,1
1422005392181,local,applySubtitles,43,1
1422005392182,local,videoProvisioner,29130,1
1422005855769,local,checkIfAvailable,2483,1
1422005856841,local,downloadVideo,1071,1
1422005856842,local,getVideoResource,3556,1
1422005877433,local,scaleVideo,20591,1
1422005878561,local,transcodeVideo,1127,1
1422005879045,local,bitDepthReduction,483,1
1422005879046,local,videoProvisioner,25760,1
1422006006469,local,checkIfAvailable,610,1
1422006006881,local,downloadVideo,411,1
1422006006882,local,getVideoResource,1024,1
1422006031233,local,scaleVideo,24351,1
1422006032105,local,transcodeVideo,871,1
1422006038749,local,bitDepthReduction,6642,1
1422006039010,local,checkIfSubtitlesAvailable,259,1
1422006040465,local,checkIfSubtitlesExists,1455,1
1422006040841,local,getDefaultSubtitle,375,1
1422006040842,local,getSubtitles,2092,1
1422006041829,local,applySubtitles,987,1
1422006041830,local,videoProvisioner,35972,1
1422006184725,local,checkIfAvailable,1281,1
1422006191569,local,checkIfAvailable,618,1
1422006192369,local,downloadVideo,7643,1
1422006192370,local,getVideoResource,8927,1
1422006194489,local,downloadVideo,2919,1
1422006194490,local,getVideoResource,3539,1
1422006220917,local,scaleVideo,28546,1
1422006221053,local,scaleVideo,26563,1
1422006221300,local,transcodeVideo,382,1
1422006221465,local,transcodeVideo,411,1
1422006221815,local,bitDepthReduction,514,1
1422006221816,local,videoProvisioner,38373,1
1422006222521,local,bitDepthReduction,1055,1
1422006222522,local,videoProvisioner,31572,1
1422006372513,local,checkIfAvailable,1475,1
1422006374017,local,downloadVideo,1503,1
1422006374018,local,getVideoResource,2980,1
1422006383821,local,scaleVideo,9803,1
1422006384565,local,transcodeVideo,743,1
1422006385553,local,bitDepthReduction,985,1
1422006385554,local,videoProvisioner,14516,1
1422006520645,local,checkIfAvailable,4538,1
1422006520646,local,getVideoResource,4539,1
1422006539051,local,checkIfAvailable,432,1
1422006539420,local,downloadVideo,368,1
1422006539421,local,getVideoResource,803,1
1422006585298,local,checkIfAvailable,4156,1
1422006586270,local,downloadVideo,971,1
1422006586270,local,getVideoResource,5132,1
1422006624797,local,scaleVideo,104151,1
1422006625937,local,transcodeVideo,1139,1
1422006626918,local,bitDepthReduction,980,1
1422006626919,local,videoProvisioner,110813,1
1422006629080,local,scaleVideo,89659,1
1422006630686,local,transcodeVideo,1605,1
1422006631618,local,bitDepthReduction,931,1
1422006631618,local,videoProvisioner,93000,1
1422006631881,local,scaleVideo,45610,1
1422006633158,local,transcodeVideo,1276,1
1422006634165,local,bitDepthReduction,1007,1
1422006634737,local,checkIfSubtitlesAvailable,570,1
1422006635957,local,checkIfSubtitlesExists,1219,1
1422006636153,local,getDefaultSubtitle,194,1
1422006636154,local,getSubtitles,1988,1
1422006637229,local,applySubtitles,1075,1
1422006637230,local,videoProvisioner,56092,1
1422006672133,local,checkIfAvailable,952,1
1422006674117,local,downloadVideo,1983,1
1422006674118,local,getVideoResource,2937,1
1422006698721,local,scaleVideo,24603,1
1422006698765,local,transcodeVideo,43,1
1422006699257,local,bitDepthReduction,491,1
1422006699258,local,videoProvisioner,28078,1
1422006766369,local,checkIfAvailable,142,1
1422006771885,local,downloadVideo,5515,1
1422006771886,local,getVideoResource,5659,1
1422006779177,local,scaleVideo,7291,1
1422006779725,local,transcodeVideo,547,1
1422006783297,local,bitDepthReduction,3571,1
1422006783298,local,videoProvisioner,17071,1
1422006866905,local,checkIfAvailable,631,1
1422006867781,local,downloadVideo,875,1
1422006867782,local,getVideoResource,1508,1
1422006892385,local,scaleVideo,24603,1
1422006893285,local,transcodeVideo,899,1
1422006893989,local,bitDepthReduction,703,1
1422006894013,local,checkIfSubtitlesAvailable,22,1
1422006895653,local,checkIfSubtitlesExists,1639,1
1422006896333,local,getDefaultSubtitle,679,1
1422006896334,local,getSubtitles,2344,1
1422006896458,local,applySubtitles,124,1
1422006896458,local,videoProvisioner,30184,1
1422007203201,local,checkIfAvailable,1767,1
1422007204057,local,downloadVideo,855,1
1422007204058,local,getVideoResource,2625,1
1422007228417,local,scaleVideo,24359,1
1422007232277,local,transcodeVideo,3859,1
1422007236033,local,bitDepthReduction,3755,1
1422007236034,local,videoProvisioner,34601,1
1422007272001,local,checkIfAvailable,535,1
1422007272913,local,downloadVideo,911,1
1422007272914,local,getVideoResource,1448,1
1422007297269,local,scaleVideo,24355,1
1422007297969,local,transcodeVideo,699,1
1422007299806,local,bitDepthReduction,1836,1
1422007299806,local,videoProvisioner,28340,1
1422007300157,local,checkIfAvailable,1178,1
1422007302061,local,downloadVideo,1903,1
1422007302062,local,getVideoResource,3083,1
1422007325165,local,scaleVideo,23103,1
1422007325873,local,transcodeVideo,707,1
1422007326965,local,bitDepthReduction,1091,1
1422007326966,local,videoProvisioner,27988,1
1422007339337,local,checkIfAvailable,339,1
1422007339353,local,downloadVideo,15,1
1422007339354,local,getVideoResource,356,1
1422007364205,local,scaleVideo,24851,1
1422007365661,local,transcodeVideo,1455,1
1422007366313,local,bitDepthReduction,651,1
1422007366314,local,videoProvisioner,27317,1
1422007777429,local,checkIfAvailable,716,1
1422007779349,local,downloadVideo,1919,1
1422007779350,local,getVideoResource,2638,1
1422007803961,local,scaleVideo,24611,1
1422007804318,local,transcodeVideo,356,1
1422007805921,local,bitDepthReduction,1603,1
1422007805922,local,videoProvisioner,29210,1
1422007854541,local,checkIfAvailable,293,1
1422007857293,local,downloadVideo,2751,1
1422007857294,local,getVideoResource,3047,1
1422007882909,local,scaleVideo,25615,1
1422007883329,local,transcodeVideo,419,1
1422007885945,local,bitDepthReduction,2615,1
1422007885946,local,videoProvisioner,31699,1
1422007914517,local,checkIfAvailable,241,1
1422007917041,local,downloadVideo,2523,1
1422007917042,local,getVideoResource,2766,1
1422007976773,local,scaleVideo,59731,1
1422007977301,local,transcodeVideo,527,1
1422007977853,local,bitDepthReduction,550,1
1422007978321,local,checkIfSubtitlesAvailable,467,1
1422007978477,local,checkIfSubtitlesExists,155,1
1422007980137,local,getDefaultSubtitle,1659,1
1422007980253,local,translateSubtitleToLanguage,115,1
1422007980257,local,getSubtitles,2403,1
1422007980289,local,applySubtitles,31,1
1422007980290,local,videoProvisioner,66015,1
1422008099389,local,checkIfAvailable,25,1
1422008104245,local,downloadVideo,4855,1
1422008104246,local,getVideoResource,4882,1
1422008129101,local,scaleVideo,24855,1
1422008130365,local,transcodeVideo,1263,1
1422008138001,local,bitDepthReduction,7635,1
1422008138002,local,videoProvisioner,38638,1
1422008308217,local,checkIfAvailable,1255,1
1422008310177,local,downloadVideo,1959,1
1422008310178,local,getVideoResource,3217,1
1422008315710,local,checkIfAvailable,1240,1
1422008318853,local,downloadVideo,3142,1
1422008318854,local,getVideoResource,4385,1
1422008332425,local,scaleVideo,22247,1
1422008332474,local,transcodeVideo,48,1
1422008333585,local,bitDepthReduction,1111,1
1422008333586,local,videoProvisioner,26625,1
1422008355762,local,scaleVideo,36907,1
1422008356841,local,transcodeVideo,1079,1
1422008357649,local,bitDepthReduction,807,1
1422008358337,local,checkIfSubtitlesAvailable,686,1
1422008360145,local,checkIfSubtitlesExists,1806,1
1422008361809,local,getDefaultSubtitle,1663,1
1422008361810,local,getSubtitles,4160,1
1422008363121,local,applySubtitles,1311,1
1422008363122,local,videoProvisioner,48653,1
1422008395241,local,checkIfAvailable,738,1
1422008395869,local,downloadVideo,627,1
1422008395870,local,getVideoResource,1367,1
1422008416465,local,scaleVideo,20595,1
1422008418569,local,transcodeVideo,2103,1
1422008421253,local,bitDepthReduction,2683,1
1422008421254,local,videoProvisioner,26751,1
1422008480705,local,checkIfAvailable,1157,1
1422008484161,local,downloadVideo,3455,1
1422008484162,local,getVideoResource,4615,1
1422008500192,local,checkIfAvailable,633,1
1422008501678,local,downloadVideo,1485,1
1422008501678,local,getVideoResource,2120,1
1422008508342,local,scaleVideo,24180,1
1422008509885,local,transcodeVideo,1542,1
1422008510234,local,bitDepthReduction,348,1
1422008510235,local,videoProvisioner,30688,1
1422008570509,local,scaleVideo,68830,1
1422008571817,local,transcodeVideo,1307,1
1422008571953,local,bitDepthReduction,135,1
1422008571954,local,videoProvisioner,72397,1
1422008657109,local,checkIfAvailable,2478,1
1422008659469,local,downloadVideo,2359,1
1422008659470,local,getVideoResource,4839,1
1422008715670,local,checkIfAvailable,1010,1
1422008716264,local,scaleVideo,56794,1
1422008716293,local,downloadVideo,622,1
1422008716294,local,getVideoResource,1635,1
1422008716472,local,transcodeVideo,208,1
1422008718354,local,bitDepthReduction,1882,1
1422008718354,local,videoProvisioner,63723,1
1422008723913,local,scaleVideo,7619,1
1422008724129,local,transcodeVideo,213,1
1422008725709,local,bitDepthReduction,1579,1
1422008725710,local,videoProvisioner,11051,1
1422008754857,local,checkIfAvailable,179,1
1422008756217,local,downloadVideo,1359,1
1422008756218,local,getVideoResource,1541,1
1422008764777,local,scaleVideo,8559,1
1422008767249,local,transcodeVideo,2471,1
1422008768745,local,bitDepthReduction,1495,1
1422008768746,local,videoProvisioner,14069,1
1422008908517,local,checkIfAvailable,3768,1
1422008910377,local,downloadVideo,1859,1
1422008910378,local,getVideoResource,5629,1
1422008934233,local,scaleVideo,23855,1
1422008934609,local,transcodeVideo,375,1
1422008934757,local,bitDepthReduction,147,1
1422008935039,local,checkIfSubtitlesAvailable,280,1
1422008935890,local,checkIfAvailable,1127,1
1422008936450,local,downloadVideo,559,1
1422008936450,local,getVideoResource,1688,1
1422008937103,local,checkIfSubtitlesExists,2063,1
1422008937397,local,getDefaultSubtitle,294,1
1422008937398,local,getSubtitles,2640,1
1422008938493,local,applySubtitles,1094,1
1422008938494,local,videoProvisioner,33746,1
1422008961893,local,scaleVideo,25442,1
1422008962141,local,transcodeVideo,247,1
1422008962277,local,bitDepthReduction,135,1
1422008962278,local,videoProvisioner,27516,1
1422009013265,local,checkIfAvailable,965,1
1422009013293,local,downloadVideo,27,1
1422009013294,local,getVideoResource,995,1
1422009023346,local,scaleVideo,10052,1
1422009024409,local,transcodeVideo,1063,1
1422009025001,local,bitDepthReduction,591,1
1422009025002,local,videoProvisioner,12703,1
1422009098237,local,checkIfAvailable,3395,1
1422009099326,local,downloadVideo,1088,1
1422009099327,local,getVideoResource,4485,1
1422009100490,local,checkIfAvailable,1897,1
1422009100996,local,downloadVideo,505,1
1422009100996,local,getVideoResource,2404,1
1422009120530,local,scaleVideo,19533,1
1422009120604,local,transcodeVideo,73,1
1422009120970,local,scaleVideo,21642,1
1422009121149,local,bitDepthReduction,544,1
1422009121150,local,videoProvisioner,22559,1
1422009121421,local,transcodeVideo,451,1
1422009122482,local,bitDepthReduction,1060,1
1422009122482,local,videoProvisioner,27640,1
1422009238369,local,checkIfAvailable,896,1
1422009242649,local,downloadVideo,4279,1
1422009242650,local,getVideoResource,5178,1
1422009251410,local,checkIfAvailable,129,1
1422009251778,local,downloadVideo,368,1
1422009251778,local,getVideoResource,497,1
1422009255292,local,checkIfAvailable,1550,1
1422009259405,local,downloadVideo,4112,1
1422009259405,local,getVideoResource,5666,1
1422009279348,local,scaleVideo,36698,1
1422009282271,local,transcodeVideo,2923,1
1422009282689,local,bitDepthReduction,417,1
1422009282690,local,videoProvisioner,45218,1
1422009290796,local,scaleVideo,39017,1
1422009292178,local,transcodeVideo,1381,1
1422009293174,local,bitDepthReduction,995,1
1422009293175,local,videoProvisioner,41895,1
1422009296025,local,scaleVideo,36619,1
1422009296453,local,transcodeVideo,427,1
1422009296485,local,bitDepthReduction,31,1
1422009297457,local,checkIfSubtitlesAvailable,971,1
1422009297965,local,checkIfSubtitlesExists,507,1
1422009299825,local,getDefaultSubtitle,1859,1
1422009299826,local,getSubtitles,3340,1
1422009300013,local,applySubtitles,187,1
1422009300014,local,videoProvisioner,46275,1
1422009305281,local,checkIfAvailable,2737,1
1422009309397,local,downloadVideo,4115,1
1422009309398,local,getVideoResource,6854,1
1422009331501,local,scaleVideo,22103,1
1422009331525,local,transcodeVideo,23,1
1422009333621,local,bitDepthReduction,2095,1
1422009333622,local,videoProvisioner,31079,1
1422009382437,local,checkIfAvailable,3577,1
1422009383389,local,downloadVideo,951,1
1422009383390,local,getVideoResource,4530,1
1422009407501,local,scaleVideo,24111,1
1422009408805,local,transcodeVideo,1303,1
1422009410761,local,bitDepthReduction,1955,1
1422009410762,local,videoProvisioner,31902,1
1422009460253,local,checkIfAvailable,65,1
1422009463541,local,downloadVideo,3287,1
1422009463542,local,getVideoResource,3354,1
1422009544846,local,checkIfAvailable,4578,1
1422009546262,local,downloadVideo,1415,1
1422009546263,local,getVideoResource,5995,1
1422009547924,local,scaleVideo,84382,1
1422009551235,local,transcodeVideo,3310,1
1422009551474,local,bitDepthReduction,238,1
1422009551474,local,videoProvisioner,91287,1
1422009553102,local,checkIfAvailable,1573,1
1422009557036,local,downloadVideo,3934,1
1422009557036,local,getVideoResource,5507,1
1422009569399,local,scaleVideo,23136,1
1422009569706,local,transcodeVideo,306,1
1422009570817,local,bitDepthReduction,1110,1
1422009571891,local,checkIfSubtitlesAvailable,1072,1
1422009573141,local,checkIfSubtitlesExists,1249,1
1422009574282,local,getDefaultSubtitle,1141,1
1422009574282,local,getSubtitles,3464,1
1422009574974,local,applySubtitles,691,1
1422009574980,local,videoProvisioner,34713,1
1422009584045,local,scaleVideo,27008,1
1422009584821,local,transcodeVideo,775,1
1422009585361,local,bitDepthReduction,539,1
1422009585362,local,videoProvisioner,33833,1
1422009646177,local,checkIfAvailable,810,1
1422009647085,local,downloadVideo,907,1
1422009647086,local,getVideoResource,1720,1
1422009686257,local,scaleVideo,39171,1
1422009687093,local,checkIfAvailable,437,1
1422009687094,local,getVideoResource,439,1
1422009688685,local,transcodeVideo,2427,1
1422009690881,local,bitDepthReduction,2195,1
1422009691197,local,checkIfSubtitlesAvailable,307,1
1422009694940,local,checkIfAvailable,771,1
1422009702650,local,checkIfSubtitlesExists,11452,1
1422009704248,local,downloadVideo,9307,1
1422009704248,local,getVideoResource,10086,1
1422009709976,local,getDefaultSubtitle,7325,1
1422009710607,local,translateSubtitleToLanguage,631,1
1422009710608,local,getSubtitles,19721,1
1422009711810,local,applySubtitles,1201,1
1422009711811,local,videoProvisioner,66445,1
1422009714718,local,checkIfAvailable,534,1
1422009719583,local,downloadVideo,4864,1
1422009719584,local,getVideoResource,5403,1
1422009728201,local,scaleVideo,41106,1
1422009728829,local,transcodeVideo,627,1
1422009728907,local,bitDepthReduction,77,1
1422009730440,local,checkIfSubtitlesAvailable,1528,1
1422009730597,local,checkIfSubtitlesExists,156,1
1422009732818,local,getDefaultSubtitle,2220,1
1422009732819,local,getSubtitles,3911,1
1422009734013,local,applySubtitles,1193,1
1422009734014,local,videoProvisioner,47358,1
1422009742961,local,scaleVideo,23377,1
1422009743004,local,checkIfAvailable,3794,1
1422009745572,local,transcodeVideo,2610,1
1422009746429,local,bitDepthReduction,856,1
1422009748449,local,checkIfSubtitlesAvailable,2015,1
1422009748866,local,scaleVideo,44617,1
1422009749633,local,transcodeVideo,766,1
1422009750614,local,downloadVideo,7604,1
1422009750614,local,getVideoResource,11409,1
1422009753820,local,bitDepthReduction,4186,1
1422009754491,local,checkIfSubtitlesAvailable,665,1
1422009755230,local,checkIfSubtitlesExists,739,1
1422009756380,local,getDefaultSubtitle,1149,1
1422009756380,local,getSubtitles,2559,1
1422009756406,local,applySubtitles,25,1
1422009756407,local,videoProvisioner,62245,1
1422009757409,local,checkIfSubtitlesExists,8959,1
1422009757978,local,getDefaultSubtitle,568,1
1422009757978,local,getSubtitles,11548,1
1422009758549,local,applySubtitles,570,1
1422009758549,local,videoProvisioner,44368,1
1422009773869,local,scaleVideo,23254,1
1422009774525,local,transcodeVideo,655,1
1422009775257,local,bitDepthReduction,731,1
1422009775258,local,videoProvisioner,36054,1
1422009885605,local,checkIfAvailable,1136,1
1422009885606,local,getVideoResource,1138,1
1422009909973,local,scaleVideo,24367,1
1422009910017,local,transcodeVideo,43,1
1422009910701,local,bitDepthReduction,683,1
1422009910702,local,videoProvisioner,26234,1
1422009925033,local,checkIfAvailable,650,1
1422009928849,local,downloadVideo,3815,1
1422009928850,local,getVideoResource,4467,1
1422009942669,local,scaleVideo,13819,1
1422009944949,local,transcodeVideo,2279,1
1422009945481,local,bitDepthReduction,531,1
1422009946485,local,checkIfSubtitlesAvailable,1002,1
1422009947885,local,checkIfSubtitlesExists,1399,1
1422009947891,local,getSubtitles,2409,1
1422009948221,local,applySubtitles,329,1
1422009948222,local,videoProvisioner,23840,1
1422009950313,local,checkIfAvailable,906,1
1422009956569,local,downloadVideo,6255,1
1422009956570,local,getVideoResource,7163,1
1422009958247,local,checkIfAvailable,80,1
1422009958248,local,getVideoResource,82,1
1422009969632,local,checkIfAvailable,6459,1
1422009969890,local,downloadVideo,257,1
1422009969890,local,getVideoResource,6720,1
1422009989062,local,scaleVideo,19171,1
1422009989698,local,transcodeVideo,635,1
1422009989999,local,bitDepthReduction,301,1
1422009990000,local,videoProvisioner,26831,1
1422009991545,local,scaleVideo,34975,1
1422009993236,local,checkIfAvailable,1281,1
1422009994912,local,downloadVideo,1676,1
1422009994912,local,getVideoResource,2965,1
1422009998152,local,transcodeVideo,6606,1
1422009998803,local,bitDepthReduction,650,1
1422009998804,local,videoProvisioner,49398,1
1422010002496,local,scaleVideo,44248,1
1422010002874,local,transcodeVideo,378,1
1422010005080,local,bitDepthReduction,2205,1
1422010005080,local,videoProvisioner,46914,1
1422010022657,local,scaleVideo,27744,1
1422010023125,local,transcodeVideo,467,1
1422010024069,local,bitDepthReduction,943,1
1422010024070,local,videoProvisioner,32124,1
1422010100565,local,checkIfAvailable,1017,1
1422010100609,local,downloadVideo,43,1
1422010100610,local,getVideoResource,1062,1
1422010119453,local,scaleVideo,18843,1
1422010119601,local,transcodeVideo,147,1
1422010121978,local,bitDepthReduction,2376,1
1422010123729,local,checkIfSubtitlesAvailable,1750,1
1422010124217,local,checkIfSubtitlesExists,487,1
1422010125745,local,getDefaultSubtitle,1527,1
1422010126213,local,translateSubtitleToLanguage,467,1
1422010126214,local,getSubtitles,4236,1
1422010127073,local,applySubtitles,859,1
1422010127074,local,videoProvisioner,27527,1
1422010236469,local,checkIfAvailable,542,1
1422010239645,local,downloadVideo,3175,1
1422010239646,local,getVideoResource,3720,1
1422010264001,local,scaleVideo,24355,1
1422010264921,local,transcodeVideo,919,1
1422010267905,local,bitDepthReduction,2983,1
1422010268149,local,checkIfSubtitlesAvailable,242,1
1422010268865,local,checkIfSubtitlesExists,715,1
1422010268937,local,getDefaultSubtitle,71,1
1422010268938,local,getSubtitles,1032,1
1422010269257,local,applySubtitles,319,1
1422010269258,local,videoProvisioner,33332,1
1422010277285,local,checkIfAvailable,68,1
1422010279397,local,downloadVideo,2111,1
1422010279398,local,getVideoResource,2181,1
1422010282324,local,checkIfAvailable,1355,1
1422010289354,local,downloadVideo,7029,1
1422010289354,local,getVideoResource,8386,1
1422010313673,local,scaleVideo,24318,1
1422010314969,local,transcodeVideo,1295,1
1422010315650,local,bitDepthReduction,680,1
1422010315650,local,videoProvisioner,34682,1
1422010316529,local,scaleVideo,37131,1
1422010316665,local,transcodeVideo,135,1
1422010317261,local,bitDepthReduction,595,1
1422010317262,local,videoProvisioner,40046,1
1422010422029,local,checkIfAvailable,924,1
1422010422313,local,downloadVideo,283,1
1422010422314,local,getVideoResource,1210,1
1422010441909,local,scaleVideo,19595,1
1422010442673,local,transcodeVideo,763,1
1422010443837,local,bitDepthReduction,1163,1
1422010443838,local,videoProvisioner,22734,1
1422010464813,local,checkIfAvailable,2419,1
1422010466429,local,downloadVideo,1615,1
1422010466430,local,getVideoResource,4036,1
1422010492293,local,scaleVideo,25863,1
1422010495361,local,transcodeVideo,3067,1
1422010498381,local,bitDepthReduction,3019,1
1422010498382,local,videoProvisioner,35989,1
1422010595617,local,checkIfAvailable,4348,1
1422010596149,local,downloadVideo,531,1
1422010596150,local,getVideoResource,4882,1
1422010621269,local,scaleVideo,25119,1
1422010623013,local,transcodeVideo,1743,1
1422010624501,local,bitDepthReduction,1487,1
1422010624502,local,videoProvisioner,33234,1
1422010632361,local,checkIfAvailable,2309,1
1422010633173,local,downloadVideo,811,1
1422010633174,local,getVideoResource,3122,1
1422010701848,local,checkIfAvailable,1728,1
1422010702607,local,downloadVideo,758,1
1422010702608,local,getVideoResource,2488,1
1422010702828,local,scaleVideo,69654,1
1422010703528,local,transcodeVideo,699,1
1422010704601,local,bitDepthReduction,1073,1
1422010705262,local,checkIfSubtitlesAvailable,656,1
1422010705262,local,getSubtitles,660,1
1422010705358,local,applySubtitles,95,1
1422010705358,local,videoProvisioner,75306,1
1422010712265,local,scaleVideo,9657,1
1422010712441,local,transcodeVideo,175,1
1422010712841,local,bitDepthReduction,399,1
1422010712842,local,videoProvisioner,12723,1
1422010771173,local,checkIfAvailable,988,1
1422010771362,local,downloadVideo,188,1
1422010771362,local,getVideoResource,1177,1
1422010792209,local,scaleVideo,20847,1
1422010792613,local,transcodeVideo,403,1
1422010793109,local,bitDepthReduction,495,1
1422010793750,local,checkIfSubtitlesAvailable,639,1
1422010795353,local,checkIfSubtitlesExists,1603,1
1422010795861,local,getDefaultSubtitle,507,1
1422010795862,local,getSubtitles,2752,1
1422010797481,local,applySubtitles,1619,1
1422010797482,local,videoProvisioner,27297,1
1422010911933,local,checkIfAvailable,1614,1
1422010913905,local,downloadVideo,1971,1
