timestamp,selflet,started,ended,lifetime 
1424429057040,44,1424425871075,1424429057040,3185965
1424428598971,45,1424425893151,1424428598971,2705820
1424428646627,46,1424425940881,1424428646626,2705745
1424428918796,47,1424426193062,1424428918796,2725734
1424429377898,48,1424426342022,1424429377897,3035875
1424429160825,49,1424426455106,1424429160825,2705719
1424429202451,50,1424426496663,1424429202451,2705788
1424429344484,51,1424426518665,1424429344484,2825819
1424424534146,5,1424421258027,1424424534145,3276118
1424429255673,52,1424426549797,1424429255672,2705875
1424429677199,53,1424426801351,1424429677199,2875848
1424429922331,54,1424426866443,1424429922331,3055888
1424430010629,55,1424426894715,1424430010629,3115914
1424429856424,56,1424427110655,1424429856423,2745768
1424429848110,57,1424427112320,1424429848110,2735790
1424429818886,58,1424427113211,1424429818886,2705675
1424430209090,59,1424427463365,1424430209090,2745725
1424430631419,60,1424427565555,1424430631419,3065864
1424434333013,61,1424427589165,1424434333013,6743848
1424423970989,6,1424421255271,1424423970988,2715717
1424430652001,62,1424427776206,1424430652000,2875794
1424430555577,63,1424427809805,1424430555577,2745772
1424430721590,64,1424427815758,1424430721589,2905831
1424431330029,66,1424428484223,1424431330028,2845805
1424431337068,67,1424428501223,1424431337068,2835845
1424431366531,68,1424428530719,1424431366531,2835812
1424439415848,69,1424429512506,1424439415847,9903341
1424437332925,70,1424430138513,1424437332925,7194412
1424440688538,71,1424430474705,1424440688538,10213833
1424424045501,7,1424421259687,1424424045500,2785813
1424440886955,72,1424430983685,1424440886954,9903269
1424433808851,73,1424431023040,1424433808851,2785811
1424434215771,74,1424431039731,1424434215771,3176040
1424435940058,76,1424432563946,1424435940058,3376112
1424435909920,77,1424432593844,1424435909916,3316072
1424435798217,78,1424432602235,1424435798216,3195981
1424439470713,79,1424433167161,1424439470713,6303552
1424435935705,80,1424433229973,1424435935704,2705731
1424439558123,81,1424433254639,1424439558123,6303484
1424425001748,8,1424421555648,1424425001748,3446100
1424439923389,82,1424433619988,1424439923389,6303401
1424440140265,83,1424433626320,1424440140265,6513945
1424437231378,85,1424434015411,1424437231378,3215967
1424440678899,86,1424434025022,1424440678899,6653877
1424437270765,87,1424434104732,1424437270764,3166032
1424437170430,88,1424434444723,1424437170430,2725707
1424437908012,89,1424434451882,1424437908012,3456130
1424441083794,90,1424434460033,1424441083793,6623760
1424438145234,91,1424434829144,1424438145233,3316089
1424428063247,9,1424421559630,1424428063247,6503617
1424438288635,92,1424434872529,1424438288634,3416105
1424437929027,93,1424434873129,1424437929027,3055898
1424437885326,94,1424435179581,1424437885326,2705745
1424438801996,95,1424435230768,1424438801996,3571228
1424438158341,96,1424435272466,1424438158340,2885874
1424438217664,97,1424435481929,1424438217664,2735735
1424438228972,99,1424435523259,1424438228972,2705713
