timestamp,selflet,started,ended,lifetime 
1424686122644,27,1424683396842,1424686122643,2725801
1424686147465,28,1424683421738,1424686147464,2725726
1424686403984,29,1424683698193,1424686403984,2705791
1424690067924,30,1424683764551,1424690067924,6303373
1424690374821,31,1424683780970,1424690374821,6593851
1424683143700,3,1424680437957,1424683143700,2705743
1424690975836,32,1424684041697,1424690975836,6934139
1424687629816,33,1424684043629,1424687629815,3586186
1424687740514,35,1424684394390,1424687740514,3346124
1424687127750,36,1424684411998,1424687127750,2715752
1424690717370,37,1424684414031,1424690717369,6303338
1424687692252,38,1424684726325,1424687692252,2965927
1424687721158,39,1424684765303,1424687721157,2955854
1424687727746,40,1424684811886,1424687727746,2915860
1424687758170,41,1424685052445,1424687758170,2705725
1424690338770,4,1424680435660,1424690338770,9903110
1424687768423,42,1424685062693,1424687768422,2705729
1424687879293,43,1424685093512,1424687879293,2785781
1424688187790,44,1424685422009,1424688187790,2765781
1424688286756,45,1424685480895,1424688286756,2805861
1424688216995,46,1424685511283,1424688216994,2705711
1424688449440,47,1424685743731,1424688449440,2705709
1424688886950,48,1424685771012,1424688886950,3115938
1424688731061,49,1424685985316,1424688731060,2745744
1424688836845,50,1424686131080,1424688836844,2705764
1424688866384,51,1424686140600,1424688866384,2725784
1424689053961,52,1424686188089,1424689053961,2865872
1424689174612,53,1424686428920,1424689174611,2745691
1424689374002,54,1424686538196,1424689374002,2835806
1424689352065,55,1424686566318,1424689352065,2785747
1424696877396,56,1424686733449,1424696877395,10143946
1424689491268,57,1424686785525,1424689491268,2705743
1424689624792,58,1424686849041,1424689624791,2775750
1424689824734,59,1424687119038,1424689824734,2705696
1424683472026,6,1424680766228,1424683472025,2705797
1424690216769,62,1424687511064,1424690216768,2705704
1424690818772,63,1424687522825,1424690818771,3295946
1424690236040,64,1424687530282,1424690236039,2705757
1424690901235,65,1424687925382,1424690901235,2975853
1424690675138,66,1424687969374,1424690675137,2705763
1424691455743,67,1424687989634,1424691455743,3466109
1424691794205,68,1424689068437,1424691794204,2725767
1424693977022,69,1424690530895,1424693977022,3446127
1424693858180,70,1424690562137,1424693858179,3296042
1424696948290,71,1424690644575,1424696948289,6303714
1424684001784,7,1424680765735,1424684001784,3236049
1424693864054,72,1424691128330,1424693864054,2735724
1424694586628,74,1424691790894,1424694586628,2795734
1424695599220,75,1424691947912,1424695599220,3651308
1424698660423,76,1424691996571,1424698660423,6663852
1424698430421,77,1424692127059,1424698430421,6303362
1424695536859,78,1424692400910,1424695536859,3135949
1424695571275,79,1424692635397,1424695571275,2935878
1424699613335,80,1424692668986,1424699613335,6944349
1424698980766,81,1424692677313,1424698980765,6303452
1424683929225,8,1424681083441,1424683929225,2845784
1424699376284,82,1424693072939,1424699376283,6303344
1424696652200,83,1424693070947,1424696652200,3581253
1424699404204,84,1424693100774,1424699404203,6303429
1424699780425,85,1424693416680,1424699780424,6363744
1424696715318,86,1424693509251,1424696715318,3206067
1424696745258,87,1424693699330,1424696745258,3045928
1424696829019,88,1424693752919,1424696829018,3076099
1424696885859,89,1424694080071,1424696885859,2805788
1424696908254,90,1424694132470,1424696908254,2775784
1424696851203,91,1424694145478,1424696851202,2705724
1424697879597,92,1424694423468,1424697879597,3456129
1424701420369,93,1424694596348,1424701420369,6824021
1424698071623,94,1424694615504,1424698071623,3456119
1424701227200,95,1424694743496,1424701227199,6483703
1424698048175,96,1424694752141,1424698048175,3296034
1424698071762,97,1424694765694,1424698071762,3306068
1424698017217,98,1424695091319,1424698017217,2925898
1424698573637,99,1424695097490,1424698573637,3476147
