timestamp,selflet,started,ended,lifetime 
1423223557824,32,1423220231735,1423223557823,3326088
1423226650481,33,1423220236666,1423226650480,6413814
1423223392068,34,1423220256105,1423223392067,3135962
1423223371944,35,1423220576110,1423223371944,2795834
1423223466610,36,1423220600805,1423223466610,2865805
1423223699758,38,1423220913919,1423223699758,2785839
1423223862268,39,1423220916424,1423223862267,2945843
1423224023684,40,1423220917665,1423224023683,3106018
1423224232456,41,1423221226605,1423224232455,3005850
1423219786116,4,1423216620161,1423219786116,3165955
1423223990923,42,1423221235165,1423223990922,2755757
1423224032200,43,1423221286459,1423224032200,2745741
1423224281358,44,1423221575596,1423224281357,2705761
1423224556594,45,1423221640756,1423224556593,2915837
1423224548773,46,1423221752954,1423224548773,2795819
1423224602987,47,1423221897202,1423224602986,2705784
1423224683338,48,1423221897575,1423224683338,2785763
1423224616974,49,1423221911144,1423224616974,2705830
1423225135521,50,1423222229711,1423225135520,2905809
1423225258012,51,1423222242130,1423225258012,3015882
1423220042859,5,1423216906905,1423220042859,3135954
1423225337348,52,1423222441527,1423225337347,2895820
1423225278404,53,1423222532614,1423225278404,2745790
1423225326444,54,1423222540615,1423225326444,2785829
1423225312127,55,1423222586271,1423225312126,2725855
1423225827162,57,1423222881372,1423225827162,2945790
1423225594968,58,1423222889265,1423225594967,2705702
1423226314552,59,1423223188601,1423226314552,3125951
1423226370357,60,1423223244444,1423226370357,3125913
1423226056697,61,1423223260904,1423226056696,2795792
1423219643304,6,1423216917569,1423219643304,2725735
1423226668066,62,1423223492154,1423226668066,3175912
1423226297899,63,1423223502089,1423226297899,2795810
1423226626141,64,1423223510157,1423226626141,3115984
1423226976641,65,1423223950805,1423226976640,3025835
1423227021042,66,1423223965166,1423227021042,3055876
1423227151832,67,1423223975817,1423227151832,3176015
1423227684808,68,1423224308697,1423227684808,3376111
1423229071612,69,1423225905652,1423229071612,3165960
1423232788814,70,1423225924693,1423232788813,6864120
1423229098584,71,1423225952609,1423229098584,3145975
1423229406205,72,1423226390301,1423229406204,3015903
1423229984596,73,1423226608524,1423229984595,3376071
1423230216902,74,1423226630712,1423230216902,3586190
1423233064725,75,1423226741336,1423233064724,6323388
1423240247528,76,1423226742966,1423240247528,13504562
1423233260440,77,1423226896723,1423233260439,6363716
1423234388259,78,1423228084843,1423234388259,6303416
1423231112249,79,1423228116287,1423231112248,2995961
1423234504035,80,1423228160427,1423234504035,6343608
1423235813807,81,1423228669354,1423235813806,7144452
1423220824109,8,1423217237919,1423220824108,3586189
1423235307811,82,1423228693847,1423235307811,6613964
1423231403198,83,1423228697401,1423231403198,2705797
1423235312023,84,1423229008628,1423235312023,6303395
1423231728009,85,1423229022159,1423231728009,2705850
1423235355377,86,1423229031746,1423235355377,6323631
1423235683583,87,1423229380216,1423235683582,6303366
1423235716556,88,1423229413105,1423235716556,6303451
1423235858491,89,1423229555063,1423235858490,6303427
1423236265020,90,1423229721290,1423236265020,6543730
1423233231370,91,1423229895295,1423233231369,3336074
1423220642479,9,1423217306444,1423220642479,3336035
1423232784189,92,1423229978394,1423232784189,2805795
1423232961959,93,1423230066142,1423232961959,2895817
1423232961644,94,1423230245874,1423232961644,2715770
1423233061800,95,1423230356037,1423233061799,2705762
1423233167651,96,1423230371867,1423233167650,2795783
1423233196913,97,1423230391009,1423233196913,2805904
1423236793796,98,1423230410108,1423236793796,6383688
1423234009783,99,1423230963887,1423234009783,3045896
